ID	Len	GC	Group
dinucShuff_1405	241	0.515	dinucShuff
dinucShuff_1406	297	0.478	dinucShuff
dinucShuff_1407	327	0.526	dinucShuff
dinucShuff_1408	84	0.595	dinucShuff
dinucShuff_1409	41	0.537	dinucShuff
dinucShuff_141	95	0.537	dinucShuff
dinucShuff_1410	111	0.495	dinucShuff
dinucShuff_1411	176	0.568	dinucShuff
dinucShuff_1412	103	0.544	dinucShuff
dinucShuff_1413	141	0.468	dinucShuff
dinucShuff_1414	282	0.535	dinucShuff
dinucShuff_1415	86	0.558	dinucShuff
dinucShuff_1416	302	0.507	dinucShuff
dinucShuff_1417	184	0.500	dinucShuff
dinucShuff_1418	240	0.508	dinucShuff
dinucShuff_1419	253	0.514	dinucShuff
dinucShuff_142	53	0.566	dinucShuff
dinucShuff_1420	150	0.513	dinucShuff
dinucShuff_1421	73	0.397	dinucShuff
dinucShuff_1422	188	0.585	dinucShuff
dinucShuff_1423	279	0.484	dinucShuff
dinucShuff_1424	151	0.497	dinucShuff
dinucShuff_1425	232	0.539	dinucShuff
dinucShuff_1426	218	0.528	dinucShuff
dinucShuff_1427	156	0.500	dinucShuff
dinucShuff_1428	124	0.516	dinucShuff
dinucShuff_1429	151	0.523	dinucShuff
dinucShuff_143	346	0.500	dinucShuff
dinucShuff_1430	132	0.515	dinucShuff
dinucShuff_1431	321	0.480	dinucShuff
dinucShuff_1432	94	0.521	dinucShuff
dinucShuff_1433	313	0.511	dinucShuff
dinucShuff_1434	243	0.543	dinucShuff
dinucShuff_1435	279	0.509	dinucShuff
dinucShuff_1436	100	0.560	dinucShuff
dinucShuff_1437	257	0.537	dinucShuff
dinucShuff_1438	201	0.547	dinucShuff
dinucShuff_1439	252	0.560	dinucShuff
dinucShuff_144	227	0.515	dinucShuff
dinucShuff_1440	249	0.482	dinucShuff
dinucShuff_1441	65	0.523	dinucShuff
dinucShuff_1442	72	0.569	dinucShuff
dinucShuff_1443	149	0.564	dinucShuff
dinucShuff_1444	146	0.555	dinucShuff
dinucShuff_1445	326	0.488	dinucShuff
dinucShuff_1446	390	0.500	dinucShuff
dinucShuff_1447	235	0.536	dinucShuff
dinucShuff_1448	131	0.534	dinucShuff
dinucShuff_1449	275	0.480	dinucShuff
dinucShuff_145	340	0.529	dinucShuff
dinucShuff_1450	378	0.540	dinucShuff
dinucShuff_1451	146	0.555	dinucShuff
dinucShuff_1452	185	0.486	dinucShuff
dinucShuff_1453	84	0.524	dinucShuff
dinucShuff_1454	231	0.502	dinucShuff
dinucShuff_1455	248	0.504	dinucShuff
dinucShuff_1456	145	0.517	dinucShuff
dinucShuff_1457	146	0.493	dinucShuff
dinucShuff_1458	167	0.479	dinucShuff
dinucShuff_1459	291	0.488	dinucShuff
dinucShuff_146	157	0.529	dinucShuff
dinucShuff_1460	101	0.465	dinucShuff
dinucShuff_1461	146	0.548	dinucShuff
dinucShuff_1462	177	0.542	dinucShuff
dinucShuff_1463	118	0.551	dinucShuff
dinucShuff_1464	207	0.435	dinucShuff
dinucShuff_1465	212	0.519	dinucShuff
dinucShuff_1466	311	0.537	dinucShuff
dinucShuff_1467	266	0.504	dinucShuff
dinucShuff_1468	396	0.528	dinucShuff
dinucShuff_1469	61	0.492	dinucShuff
dinucShuff_147	94	0.457	dinucShuff
dinucShuff_1470	146	0.527	dinucShuff
dinucShuff_1471	43	0.535	dinucShuff
dinucShuff_1472	242	0.591	dinucShuff
dinucShuff_1473	156	0.500	dinucShuff
dinucShuff_1474	266	0.466	dinucShuff
dinucShuff_1475	261	0.487	dinucShuff
dinucShuff_1476	113	0.434	dinucShuff
dinucShuff_1477	175	0.543	dinucShuff
dinucShuff_1478	145	0.517	dinucShuff
dinucShuff_1479	385	0.517	dinucShuff
dinucShuff_148	148	0.534	dinucShuff
dinucShuff_1480	110	0.591	dinucShuff
dinucShuff_1481	110	0.455	dinucShuff
dinucShuff_1482	284	0.518	dinucShuff
dinucShuff_1483	175	0.520	dinucShuff
dinucShuff_1484	377	0.507	dinucShuff
dinucShuff_1485	365	0.504	dinucShuff
dinucShuff_1486	112	0.518	dinucShuff
dinucShuff_1487	52	0.462	dinucShuff
dinucShuff_1488	353	0.476	dinucShuff
dinucShuff_1489	282	0.525	dinucShuff
dinucShuff_149	345	0.513	dinucShuff
dinucShuff_1490	207	0.541	dinucShuff
dinucShuff_1491	180	0.533	dinucShuff
dinucShuff_1492	319	0.480	dinucShuff
dinucShuff_1493	194	0.515	dinucShuff
dinucShuff_1494	93	0.484	dinucShuff
dinucShuff_1495	210	0.510	dinucShuff
dinucShuff_1496	81	0.543	dinucShuff
dinucShuff_1497	239	0.523	dinucShuff
dinucShuff_1498	289	0.505	dinucShuff
dinucShuff_1499	184	0.511	dinucShuff
dinucShuff_15	76	0.487	dinucShuff
dinucShuff_150	354	0.523	dinucShuff
dinucShuff_1500	112	0.500	dinucShuff
dinucShuff_1501	156	0.596	dinucShuff
dinucShuff_1502	177	0.435	dinucShuff
dinucShuff_1503	49	0.612	dinucShuff
dinucShuff_1504	337	0.501	dinucShuff
dinucShuff_1505	112	0.518	dinucShuff
dinucShuff_1506	161	0.484	dinucShuff
dinucShuff_1507	384	0.508	dinucShuff
dinucShuff_1508	150	0.527	dinucShuff
dinucShuff_1509	135	0.474	dinucShuff
dinucShuff_151	243	0.531	dinucShuff
dinucShuff_1510	290	0.541	dinucShuff
dinucShuff_1511	282	0.479	dinucShuff
dinucShuff_1512	147	0.565	dinucShuff
dinucShuff_1513	318	0.503	dinucShuff
dinucShuff_1514	291	0.522	dinucShuff
dinucShuff_1515	222	0.491	dinucShuff
dinucShuff_1516	82	0.476	dinucShuff
dinucShuff_1517	50	0.480	dinucShuff
dinucShuff_1518	316	0.481	dinucShuff
dinucShuff_1519	262	0.481	dinucShuff
dinucShuff_152	275	0.513	dinucShuff
dinucShuff_1520	237	0.494	dinucShuff
dinucShuff_1521	72	0.528	dinucShuff
dinucShuff_1522	162	0.506	dinucShuff
dinucShuff_1523	298	0.473	dinucShuff
dinucShuff_1524	237	0.523	dinucShuff
dinucShuff_1525	153	0.490	dinucShuff
dinucShuff_1526	310	0.490	dinucShuff
dinucShuff_1527	110	0.636	dinucShuff
dinucShuff_1528	177	0.514	dinucShuff
dinucShuff_1529	144	0.625	dinucShuff
dinucShuff_153	309	0.531	dinucShuff
dinucShuff_1530	93	0.473	dinucShuff
dinucShuff_1531	362	0.536	dinucShuff
dinucShuff_1532	299	0.478	dinucShuff
dinucShuff_1533	186	0.527	dinucShuff
dinucShuff_1534	320	0.494	dinucShuff
dinucShuff_1535	235	0.511	dinucShuff
dinucShuff_1536	149	0.477	dinucShuff
dinucShuff_1537	349	0.516	dinucShuff
dinucShuff_1538	380	0.539	dinucShuff
dinucShuff_1539	234	0.534	dinucShuff
dinucShuff_154	296	0.486	dinucShuff
dinucShuff_1540	124	0.556	dinucShuff
dinucShuff_1541	80	0.525	dinucShuff
dinucShuff_1542	366	0.470	dinucShuff
dinucShuff_1543	262	0.519	dinucShuff
dinucShuff_1544	220	0.532	dinucShuff
dinucShuff_1545	290	0.503	dinucShuff
dinucShuff_1546	113	0.496	dinucShuff
dinucShuff_1547	317	0.461	dinucShuff
dinucShuff_1548	374	0.497	dinucShuff
dinucShuff_1549	213	0.507	dinucShuff
dinucShuff_155	232	0.599	dinucShuff
dinucShuff_1550	173	0.491	dinucShuff
dinucShuff_1551	261	0.517	dinucShuff
dinucShuff_1552	223	0.507	dinucShuff
dinucShuff_1553	118	0.492	dinucShuff
dinucShuff_1554	68	0.603	dinucShuff
dinucShuff_1555	96	0.469	dinucShuff
dinucShuff_1556	386	0.508	dinucShuff
dinucShuff_1557	377	0.512	dinucShuff
dinucShuff_1558	330	0.503	dinucShuff
dinucShuff_1559	66	0.530	dinucShuff
dinucShuff_156	187	0.449	dinucShuff
dinucShuff_1560	165	0.406	dinucShuff
dinucShuff_1561	323	0.464	dinucShuff
dinucShuff_1562	366	0.454	dinucShuff
dinucShuff_1563	283	0.530	dinucShuff
dinucShuff_1564	144	0.465	dinucShuff
dinucShuff_1565	193	0.544	dinucShuff
dinucShuff_1566	335	0.510	dinucShuff
dinucShuff_1567	256	0.457	dinucShuff
dinucShuff_1568	253	0.553	dinucShuff
dinucShuff_1569	108	0.417	dinucShuff
dinucShuff_157	73	0.397	dinucShuff
dinucShuff_1570	334	0.515	dinucShuff
dinucShuff_1571	143	0.510	dinucShuff
dinucShuff_1572	240	0.512	dinucShuff
dinucShuff_1573	77	0.403	dinucShuff
dinucShuff_1574	152	0.441	dinucShuff
dinucShuff_1575	394	0.533	dinucShuff
dinucShuff_1576	280	0.514	dinucShuff
dinucShuff_1577	214	0.528	dinucShuff
dinucShuff_1578	286	0.556	dinucShuff
dinucShuff_1579	370	0.473	dinucShuff
dinucShuff_158	214	0.481	dinucShuff
dinucShuff_1580	189	0.476	dinucShuff
dinucShuff_1581	186	0.462	dinucShuff
dinucShuff_1582	150	0.560	dinucShuff
dinucShuff_1583	348	0.526	dinucShuff
dinucShuff_1584	139	0.518	dinucShuff
dinucShuff_1585	233	0.515	dinucShuff
dinucShuff_1586	98	0.541	dinucShuff
dinucShuff_1587	174	0.546	dinucShuff
dinucShuff_1588	218	0.463	dinucShuff
dinucShuff_1589	263	0.513	dinucShuff
dinucShuff_159	311	0.508	dinucShuff
dinucShuff_1590	382	0.484	dinucShuff
dinucShuff_1591	95	0.568	dinucShuff
dinucShuff_1592	140	0.479	dinucShuff
dinucShuff_1593	363	0.499	dinucShuff
dinucShuff_1594	285	0.516	dinucShuff
dinucShuff_1595	345	0.493	dinucShuff
dinucShuff_1596	116	0.534	dinucShuff
dinucShuff_1597	214	0.528	dinucShuff
dinucShuff_1598	317	0.489	dinucShuff
dinucShuff_1599	260	0.527	dinucShuff
dinucShuff_16	368	0.565	dinucShuff
dinucShuff_160	145	0.497	dinucShuff
dinucShuff_1600	155	0.406	dinucShuff
dinucShuff_1601	179	0.425	dinucShuff
dinucShuff_1602	226	0.509	dinucShuff
dinucShuff_1603	368	0.511	dinucShuff
dinucShuff_1604	66	0.561	dinucShuff
dinucShuff_1605	395	0.484	dinucShuff
dinucShuff_1606	153	0.503	dinucShuff
dinucShuff_1607	354	0.568	dinucShuff
dinucShuff_1608	377	0.520	dinucShuff
dinucShuff_1609	375	0.525	dinucShuff
dinucShuff_161	182	0.478	dinucShuff
dinucShuff_1610	316	0.506	dinucShuff
dinucShuff_1611	213	0.573	dinucShuff
dinucShuff_1612	301	0.528	dinucShuff
dinucShuff_1613	185	0.524	dinucShuff
dinucShuff_1614	307	0.492	dinucShuff
dinucShuff_1615	247	0.619	dinucShuff
dinucShuff_1616	207	0.469	dinucShuff
dinucShuff_1617	179	0.497	dinucShuff
dinucShuff_1618	208	0.514	dinucShuff
dinucShuff_1619	338	0.503	dinucShuff
dinucShuff_162	248	0.504	dinucShuff
dinucShuff_1620	284	0.511	dinucShuff
dinucShuff_1621	117	0.530	dinucShuff
dinucShuff_1622	345	0.536	dinucShuff
dinucShuff_1623	206	0.471	dinucShuff
dinucShuff_1624	49	0.510	dinucShuff
dinucShuff_1625	371	0.515	dinucShuff
dinucShuff_1626	384	0.536	dinucShuff
dinucShuff_1627	192	0.469	dinucShuff
dinucShuff_1628	362	0.517	dinucShuff
dinucShuff_1629	158	0.576	dinucShuff
dinucShuff_163	148	0.514	dinucShuff
dinucShuff_1630	131	0.504	dinucShuff
dinucShuff_1631	262	0.489	dinucShuff
dinucShuff_1632	102	0.480	dinucShuff
dinucShuff_1633	330	0.509	dinucShuff
dinucShuff_1634	279	0.462	dinucShuff
dinucShuff_1635	163	0.509	dinucShuff
dinucShuff_1636	174	0.454	dinucShuff
dinucShuff_1637	189	0.519	dinucShuff
dinucShuff_1638	293	0.488	dinucShuff
dinucShuff_1639	72	0.431	dinucShuff
dinucShuff_164	248	0.476	dinucShuff
dinucShuff_1640	302	0.540	dinucShuff
dinucShuff_1641	364	0.527	dinucShuff
dinucShuff_1642	172	0.558	dinucShuff
dinucShuff_1643	303	0.492	dinucShuff
dinucShuff_1644	123	0.496	dinucShuff
dinucShuff_1645	392	0.531	dinucShuff
dinucShuff_1646	169	0.497	dinucShuff
dinucShuff_1647	336	0.467	dinucShuff
dinucShuff_1648	197	0.548	dinucShuff
dinucShuff_1649	378	0.537	dinucShuff
dinucShuff_165	353	0.524	dinucShuff
dinucShuff_1650	298	0.503	dinucShuff
dinucShuff_1651	325	0.535	dinucShuff
dinucShuff_1652	66	0.545	dinucShuff
dinucShuff_1653	43	0.581	dinucShuff
dinucShuff_1654	134	0.530	dinucShuff
dinucShuff_1655	330	0.542	dinucShuff
dinucShuff_1656	395	0.466	dinucShuff
dinucShuff_1657	228	0.522	dinucShuff
dinucShuff_1658	111	0.559	dinucShuff
dinucShuff_1659	73	0.411	dinucShuff
dinucShuff_166	76	0.474	dinucShuff
dinucShuff_1660	216	0.477	dinucShuff
dinucShuff_1661	327	0.498	dinucShuff
dinucShuff_1662	285	0.516	dinucShuff
dinucShuff_1663	120	0.542	dinucShuff
dinucShuff_1664	133	0.519	dinucShuff
dinucShuff_1665	268	0.567	dinucShuff
dinucShuff_1666	349	0.501	dinucShuff
dinucShuff_1667	88	0.511	dinucShuff
dinucShuff_1668	270	0.500	dinucShuff
dinucShuff_1669	246	0.472	dinucShuff
dinucShuff_167	132	0.462	dinucShuff
dinucShuff_1670	226	0.531	dinucShuff
dinucShuff_1671	352	0.506	dinucShuff
dinucShuff_1672	361	0.526	dinucShuff
dinucShuff_1673	74	0.459	dinucShuff
dinucShuff_1674	94	0.532	dinucShuff
dinucShuff_1675	116	0.526	dinucShuff
dinucShuff_1676	281	0.488	dinucShuff
dinucShuff_1677	396	0.492	dinucShuff
dinucShuff_1678	185	0.497	dinucShuff
dinucShuff_1679	210	0.505	dinucShuff
dinucShuff_168	114	0.570	dinucShuff
dinucShuff_1680	390	0.526	dinucShuff
dinucShuff_1681	233	0.489	dinucShuff
dinucShuff_1682	352	0.548	dinucShuff
dinucShuff_1683	396	0.485	dinucShuff
dinucShuff_1684	265	0.509	dinucShuff
dinucShuff_1685	222	0.550	dinucShuff
dinucShuff_1686	179	0.503	dinucShuff
dinucShuff_1687	184	0.516	dinucShuff
dinucShuff_1688	182	0.544	dinucShuff
dinucShuff_1689	181	0.464	dinucShuff
dinucShuff_169	349	0.519	dinucShuff
dinucShuff_1690	269	0.461	dinucShuff
dinucShuff_1691	398	0.545	dinucShuff
dinucShuff_1692	67	0.463	dinucShuff
dinucShuff_1693	370	0.511	dinucShuff
dinucShuff_1694	67	0.537	dinucShuff
dinucShuff_1695	163	0.485	dinucShuff
dinucShuff_1696	77	0.532	dinucShuff
dinucShuff_1697	133	0.519	dinucShuff
dinucShuff_1698	123	0.415	dinucShuff
dinucShuff_1699	191	0.508	dinucShuff
dinucShuff_17	330	0.476	dinucShuff
dinucShuff_170	106	0.538	dinucShuff
dinucShuff_1700	49	0.510	dinucShuff
dinucShuff_1701	257	0.525	dinucShuff
dinucShuff_1702	183	0.525	dinucShuff
dinucShuff_1703	320	0.506	dinucShuff
dinucShuff_1704	189	0.466	dinucShuff
dinucShuff_1705	201	0.547	dinucShuff
dinucShuff_1706	190	0.453	dinucShuff
dinucShuff_1707	134	0.515	dinucShuff
dinucShuff_1708	53	0.528	dinucShuff
dinucShuff_1709	210	0.548	dinucShuff
dinucShuff_171	377	0.483	dinucShuff
dinucShuff_1710	139	0.482	dinucShuff
dinucShuff_1711	261	0.510	dinucShuff
dinucShuff_1712	174	0.523	dinucShuff
dinucShuff_1713	49	0.551	dinucShuff
dinucShuff_1714	109	0.578	dinucShuff
dinucShuff_1715	208	0.466	dinucShuff
dinucShuff_1716	110	0.464	dinucShuff
dinucShuff_1717	157	0.510	dinucShuff
dinucShuff_1718	185	0.465	dinucShuff
dinucShuff_1719	142	0.535	dinucShuff
dinucShuff_172	225	0.480	dinucShuff
dinucShuff_1720	63	0.460	dinucShuff
dinucShuff_1721	57	0.491	dinucShuff
dinucShuff_1722	158	0.449	dinucShuff
dinucShuff_1723	236	0.428	dinucShuff
dinucShuff_1724	100	0.580	dinucShuff
dinucShuff_1725	150	0.480	dinucShuff
dinucShuff_1726	95	0.463	dinucShuff
dinucShuff_1727	43	0.465	dinucShuff
dinucShuff_1728	41	0.463	dinucShuff
dinucShuff_1729	94	0.596	dinucShuff
dinucShuff_173	68	0.471	dinucShuff
dinucShuff_1730	273	0.527	dinucShuff
dinucShuff_1731	391	0.465	dinucShuff
dinucShuff_1732	53	0.491	dinucShuff
dinucShuff_1733	70	0.514	dinucShuff
dinucShuff_1734	393	0.471	dinucShuff
dinucShuff_1735	300	0.540	dinucShuff
dinucShuff_1736	172	0.517	dinucShuff
dinucShuff_1737	381	0.509	dinucShuff
dinucShuff_1738	209	0.469	dinucShuff
dinucShuff_1739	244	0.566	dinucShuff
dinucShuff_174	358	0.528	dinucShuff
dinucShuff_1740	319	0.473	dinucShuff
dinucShuff_1741	190	0.447	dinucShuff
dinucShuff_1742	344	0.465	dinucShuff
dinucShuff_1743	140	0.571	dinucShuff
dinucShuff_1744	132	0.538	dinucShuff
dinucShuff_1745	166	0.566	dinucShuff
dinucShuff_1746	394	0.505	dinucShuff
dinucShuff_1747	193	0.503	dinucShuff
dinucShuff_1748	201	0.423	dinucShuff
dinucShuff_1749	327	0.557	dinucShuff
dinucShuff_175	377	0.509	dinucShuff
dinucShuff_1750	187	0.513	dinucShuff
dinucShuff_1751	40	0.550	dinucShuff
dinucShuff_1752	278	0.482	dinucShuff
dinucShuff_1753	302	0.487	dinucShuff
dinucShuff_1754	88	0.443	dinucShuff
dinucShuff_1755	216	0.500	dinucShuff
dinucShuff_1756	99	0.515	dinucShuff
dinucShuff_1757	201	0.488	dinucShuff
dinucShuff_1758	208	0.538	dinucShuff
dinucShuff_1759	73	0.466	dinucShuff
dinucShuff_176	155	0.529	dinucShuff
dinucShuff_1760	280	0.529	dinucShuff
dinucShuff_1761	78	0.487	dinucShuff
dinucShuff_1762	312	0.522	dinucShuff
dinucShuff_1763	302	0.540	dinucShuff
dinucShuff_1764	393	0.455	dinucShuff
dinucShuff_1765	46	0.457	dinucShuff
dinucShuff_1766	210	0.490	dinucShuff
dinucShuff_1767	147	0.510	dinucShuff
dinucShuff_1768	55	0.455	dinucShuff
dinucShuff_1769	188	0.479	dinucShuff
dinucShuff_177	217	0.516	dinucShuff
dinucShuff_1770	72	0.500	dinucShuff
dinucShuff_1771	368	0.514	dinucShuff
dinucShuff_1772	140	0.529	dinucShuff
dinucShuff_1773	169	0.485	dinucShuff
dinucShuff_1774	388	0.454	dinucShuff
dinucShuff_1775	271	0.520	dinucShuff
dinucShuff_1776	74	0.514	dinucShuff
dinucShuff_1777	269	0.520	dinucShuff
dinucShuff_1778	328	0.521	dinucShuff
dinucShuff_1779	284	0.528	dinucShuff
dinucShuff_178	40	0.550	dinucShuff
dinucShuff_1780	260	0.512	dinucShuff
dinucShuff_1781	127	0.520	dinucShuff
dinucShuff_1782	129	0.473	dinucShuff
dinucShuff_1783	292	0.534	dinucShuff
dinucShuff_1784	96	0.521	dinucShuff
dinucShuff_1785	322	0.556	dinucShuff
dinucShuff_1786	294	0.531	dinucShuff
dinucShuff_1787	258	0.496	dinucShuff
dinucShuff_1788	64	0.516	dinucShuff
dinucShuff_1789	335	0.484	dinucShuff
dinucShuff_179	141	0.539	dinucShuff
dinucShuff_1790	151	0.477	dinucShuff
dinucShuff_1791	287	0.519	dinucShuff
dinucShuff_1792	321	0.517	dinucShuff
dinucShuff_1793	48	0.521	dinucShuff
dinucShuff_1794	121	0.521	dinucShuff
dinucShuff_1795	347	0.493	dinucShuff
dinucShuff_1796	266	0.538	dinucShuff
dinucShuff_1797	312	0.513	dinucShuff
dinucShuff_1798	56	0.518	dinucShuff
dinucShuff_1799	71	0.479	dinucShuff
dinucShuff_18	65	0.554	dinucShuff
dinucShuff_180	109	0.505	dinucShuff
dinucShuff_1800	303	0.462	dinucShuff
dinucShuff_1801	169	0.479	dinucShuff
dinucShuff_1802	70	0.529	dinucShuff
dinucShuff_1803	200	0.520	dinucShuff
dinucShuff_1804	238	0.508	dinucShuff
dinucShuff_1805	139	0.554	dinucShuff
dinucShuff_1806	276	0.507	dinucShuff
dinucShuff_1807	54	0.556	dinucShuff
dinucShuff_1808	272	0.478	dinucShuff
dinucShuff_1809	342	0.506	dinucShuff
dinucShuff_181	331	0.480	dinucShuff
dinucShuff_1810	171	0.538	dinucShuff
dinucShuff_1811	268	0.500	dinucShuff
dinucShuff_1812	112	0.518	dinucShuff
dinucShuff_1813	265	0.438	dinucShuff
dinucShuff_1814	357	0.532	dinucShuff
dinucShuff_1815	53	0.547	dinucShuff
dinucShuff_1816	337	0.534	dinucShuff
dinucShuff_1817	72	0.431	dinucShuff
dinucShuff_1818	135	0.556	dinucShuff
dinucShuff_1819	301	0.502	dinucShuff
dinucShuff_182	293	0.498	dinucShuff
dinucShuff_1820	126	0.524	dinucShuff
dinucShuff_1821	349	0.490	dinucShuff
dinucShuff_1822	395	0.491	dinucShuff
dinucShuff_1823	221	0.543	dinucShuff
dinucShuff_1824	178	0.534	dinucShuff
dinucShuff_1825	121	0.579	dinucShuff
dinucShuff_1826	165	0.491	dinucShuff
dinucShuff_1827	120	0.483	dinucShuff
dinucShuff_1828	321	0.486	dinucShuff
dinucShuff_1829	80	0.512	dinucShuff
dinucShuff_183	310	0.494	dinucShuff
dinucShuff_1830	176	0.449	dinucShuff
dinucShuff_1831	195	0.503	dinucShuff
dinucShuff_1832	86	0.477	dinucShuff
dinucShuff_1833	127	0.543	dinucShuff
dinucShuff_1834	63	0.571	dinucShuff
dinucShuff_1835	232	0.543	dinucShuff
dinucShuff_1836	128	0.500	dinucShuff
dinucShuff_1837	129	0.550	dinucShuff
dinucShuff_1838	272	0.460	dinucShuff
dinucShuff_1839	296	0.490	dinucShuff
dinucShuff_184	354	0.540	dinucShuff
dinucShuff_1840	177	0.537	dinucShuff
dinucShuff_1841	341	0.528	dinucShuff
dinucShuff_1842	224	0.500	dinucShuff
dinucShuff_1843	278	0.522	dinucShuff
dinucShuff_1844	274	0.526	dinucShuff
dinucShuff_1845	133	0.474	dinucShuff
dinucShuff_1846	387	0.501	dinucShuff
dinucShuff_1847	215	0.521	dinucShuff
dinucShuff_1848	278	0.558	dinucShuff
dinucShuff_1849	145	0.366	dinucShuff
dinucShuff_185	330	0.527	dinucShuff
dinucShuff_1850	80	0.550	dinucShuff
dinucShuff_1851	172	0.512	dinucShuff
dinucShuff_1852	328	0.488	dinucShuff
dinucShuff_1853	168	0.500	dinucShuff
dinucShuff_1854	281	0.477	dinucShuff
dinucShuff_1855	163	0.497	dinucShuff
dinucShuff_1856	356	0.461	dinucShuff
dinucShuff_1857	388	0.477	dinucShuff
dinucShuff_1858	56	0.482	dinucShuff
dinucShuff_1859	102	0.578	dinucShuff
dinucShuff_186	159	0.547	dinucShuff
dinucShuff_1860	211	0.498	dinucShuff
dinucShuff_1861	291	0.454	dinucShuff
dinucShuff_1862	328	0.527	dinucShuff
dinucShuff_1863	286	0.476	dinucShuff
dinucShuff_1864	263	0.475	dinucShuff
dinucShuff_1865	376	0.553	dinucShuff
dinucShuff_1866	395	0.501	dinucShuff
dinucShuff_1867	389	0.509	dinucShuff
dinucShuff_1868	244	0.553	dinucShuff
dinucShuff_1869	208	0.476	dinucShuff
dinucShuff_187	256	0.477	dinucShuff
dinucShuff_1870	139	0.432	dinucShuff
dinucShuff_1871	385	0.551	dinucShuff
dinucShuff_1872	174	0.460	dinucShuff
dinucShuff_1873	180	0.483	dinucShuff
dinucShuff_1874	332	0.500	dinucShuff
dinucShuff_1875	198	0.485	dinucShuff
dinucShuff_1876	87	0.517	dinucShuff
dinucShuff_1877	188	0.479	dinucShuff
dinucShuff_1878	327	0.502	dinucShuff
dinucShuff_1879	329	0.517	dinucShuff
dinucShuff_188	389	0.545	dinucShuff
dinucShuff_1880	350	0.529	dinucShuff
dinucShuff_1881	351	0.507	dinucShuff
dinucShuff_1882	71	0.620	dinucShuff
dinucShuff_1883	320	0.491	dinucShuff
dinucShuff_1884	184	0.533	dinucShuff
dinucShuff_1885	70	0.586	dinucShuff
dinucShuff_1886	216	0.472	dinucShuff
dinucShuff_1887	166	0.530	dinucShuff
dinucShuff_1888	366	0.508	dinucShuff
dinucShuff_1889	354	0.523	dinucShuff
dinucShuff_189	361	0.510	dinucShuff
dinucShuff_1890	379	0.546	dinucShuff
dinucShuff_1891	238	0.525	dinucShuff
dinucShuff_1892	40	0.425	dinucShuff
dinucShuff_1893	174	0.511	dinucShuff
dinucShuff_1894	235	0.519	dinucShuff
dinucShuff_1895	210	0.529	dinucShuff
dinucShuff_1896	68	0.529	dinucShuff
dinucShuff_1897	103	0.505	dinucShuff
dinucShuff_1898	311	0.511	dinucShuff
dinucShuff_1899	262	0.489	dinucShuff
dinucShuff_19	357	0.521	dinucShuff
dinucShuff_190	293	0.505	dinucShuff
dinucShuff_1900	213	0.484	dinucShuff
dinucShuff_1901	192	0.609	dinucShuff
dinucShuff_1902	203	0.517	dinucShuff
dinucShuff_1903	166	0.506	dinucShuff
dinucShuff_1904	93	0.462	dinucShuff
dinucShuff_1905	221	0.484	dinucShuff
dinucShuff_1906	275	0.505	dinucShuff
dinucShuff_1907	370	0.411	dinucShuff
dinucShuff_1908	124	0.516	dinucShuff
dinucShuff_1909	265	0.494	dinucShuff
dinucShuff_191	90	0.456	dinucShuff
dinucShuff_1910	352	0.531	dinucShuff
dinucShuff_1911	41	0.463	dinucShuff
dinucShuff_1912	303	0.498	dinucShuff
dinucShuff_1913	378	0.500	dinucShuff
dinucShuff_1914	280	0.543	dinucShuff
dinucShuff_1915	348	0.511	dinucShuff
dinucShuff_1916	316	0.503	dinucShuff
dinucShuff_1917	288	0.483	dinucShuff
dinucShuff_1918	268	0.478	dinucShuff
dinucShuff_1919	78	0.500	dinucShuff
dinucShuff_192	127	0.496	dinucShuff
dinucShuff_1920	358	0.536	dinucShuff
dinucShuff_1921	361	0.499	dinucShuff
dinucShuff_1922	346	0.483	dinucShuff
dinucShuff_1923	393	0.476	dinucShuff
dinucShuff_1924	270	0.526	dinucShuff
dinucShuff_1925	111	0.523	dinucShuff
dinucShuff_1926	238	0.529	dinucShuff
dinucShuff_1927	69	0.580	dinucShuff
dinucShuff_1928	332	0.479	dinucShuff
dinucShuff_1929	241	0.473	dinucShuff
dinucShuff_193	360	0.533	dinucShuff
dinucShuff_1930	302	0.460	dinucShuff
dinucShuff_1931	116	0.517	dinucShuff
dinucShuff_1932	285	0.547	dinucShuff
dinucShuff_1933	220	0.509	dinucShuff
dinucShuff_1934	115	0.496	dinucShuff
dinucShuff_1935	187	0.551	dinucShuff
dinucShuff_1936	310	0.481	dinucShuff
dinucShuff_1937	145	0.545	dinucShuff
dinucShuff_1938	159	0.528	dinucShuff
dinucShuff_1939	271	0.480	dinucShuff
dinucShuff_194	71	0.507	dinucShuff
dinucShuff_1940	126	0.452	dinucShuff
dinucShuff_1941	134	0.470	dinucShuff
dinucShuff_1942	164	0.457	dinucShuff
dinucShuff_1943	62	0.516	dinucShuff
dinucShuff_1944	187	0.449	dinucShuff
dinucShuff_1945	136	0.426	dinucShuff
dinucShuff_1946	281	0.480	dinucShuff
dinucShuff_1947	320	0.469	dinucShuff
dinucShuff_1948	189	0.529	dinucShuff
dinucShuff_1949	164	0.415	dinucShuff
dinucShuff_195	150	0.427	dinucShuff
dinucShuff_1950	276	0.475	dinucShuff
dinucShuff_1951	124	0.524	dinucShuff
dinucShuff_1952	153	0.458	dinucShuff
dinucShuff_1953	331	0.477	dinucShuff
dinucShuff_1954	234	0.526	dinucShuff
